DATAFLOW,LAST UPDATE,freq,purchase,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2015,97.14,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2016,89.36,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2017,93.34,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2018,94.08,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2019,98.29,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2020,99.94,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2021,104.89,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2022,92.15,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2023,74.85,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2024,83.73,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,AT,2025,100.00,ep,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2010,74.57,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2011,82.35,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2012,80.01,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2013,77.89,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2014,87.89,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2015,65.50,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2016,77.84,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2017,83.55,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2018,87.92,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2019,100.74,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2020,82.95,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2021,98.40,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2022,100.14,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2023,82.03,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2024,83.21,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BE,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2017,75.04,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2018,77.59,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2019,78.88,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2020,68.06,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2021,97.41,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2022,102.16,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2023,102.30,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2024,105.30,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,BG,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2013,55.51,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2014,63.05,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2015,72.15,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2016,76.56,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2017,85.80,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2018,84.68,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2019,87.28,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2020,104.85,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2021,112.42,d,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2022,84.55,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2023,84.42,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2024,88.74,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,DK,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2008,32.25,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2009,30.92,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2010,43.19,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2011,32.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2012,35.22,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2013,33.67,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2014,44.87,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2015,50.47,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2016,58.74,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2017,68.31,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2018,74.86,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2019,73.46,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2020,62.51,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2021,88.78,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2022,95.05,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2023,83.68,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2024,94.60,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,ES,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2015,106.06,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2016,107.77,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2017,109.09,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2018,103.14,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2019,105.74,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2020,117.99,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2021,133.11,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2022,110.35,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2023,85.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2024,89.81,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FI,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2000,83.59,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2001,82.56,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2002,85.43,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2003,85.97,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2004,86.91,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2005,87.78,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2006,86.66,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2007,85.65,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2008,71.30,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2009,62.84,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2010,81.95,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2011,84.69,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2012,74.94,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2013,75.76,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2014,72.92,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2015,84.13,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2016,89.23,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2017,101.98,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2018,103.11,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2019,114.13,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2020,109.28,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2021,129.81,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2022,122.49,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2023,97.92,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2024,88.80,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,FR,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2008,130.79,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2009,89.14,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2010,89.14,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2011,97.06,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2012,88.15,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2013,87.99,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2014,88.13,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2015,99.16,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2016,127.49,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2017,125.72,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2018,134.77,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2019,148.23,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2020,127.92,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2021,167.42,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2022,168.04,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2023,129.01,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2024,107.82,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HR,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2007,125.69,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2008,95.24,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2009,56.38,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2010,58.15,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2011,57.05,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2012,56.68,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2013,58.79,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2014,75.16,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2015,88.93,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2016,96.22,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2017,100.46,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2018,105.17,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2019,99.17,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2020,85.00,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2021,101.18,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2022,91.16,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2023,63.29,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2024,85.92,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,HU,2025,100.00,ep,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2010,34.17,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2011,33.03,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2012,47.14,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2013,56.38,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2014,80.41,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2015,90.75,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2016,89.41,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2017,93.50,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2018,93.45,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2019,95.32,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2020,80.23,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2021,100.94,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2022,106.38,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2023,106.02,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2024,100.39,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,IE,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LT,2023,74.40,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LT,2024,81.27,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LT,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2014,93.71,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2015,92.16,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2016,97.63,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2017,107.84,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2018,111.48,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2019,99.91,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2020,98.29,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2021,103.63,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2022,91.72,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2023,57.99,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2024,85.91,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LU,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LV,2020,87.41,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LV,2021,100.53,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LV,2022,92.09,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LV,2023,87.25,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LV,2024,92.69,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,LV,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2015,74.69,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2016,89.99,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2017,101.33,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2018,91.54,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2019,91.58,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2020,98.67,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2021,94.72,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2022,80.90,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2023,76.42,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2024,86.49,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NL,2025,100.00,,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2017,82.73,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2018,83.12,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2019,87.11,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2020,92.28,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2021,95.29,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2022,86.03,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2023,83.34,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2024,90.09,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,NO,2025,100.00,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2015,62.55,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2016,65.98,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2017,75.76,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2018,82.01,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2019,86.38,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2020,76.61,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2021,95.47,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2022,78.34,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2023,86.55,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2024,97.48,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PL,2025,100.00,p,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PT,2009,40.70,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PT,2010,44.55,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PT,2011,34.83,e,
ESTAT:PRC_HPI_HSNA(1.0),02/07/26 11:00:00,A,DW_EXST,I25_A_AVG,PT,2012,30.17,e,
